Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","484","Mexico","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","131.303489","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","131.692619","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","132.688203","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","132.619574","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","132.260324","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","132.97649","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","133.203502","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","134.405322","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","136.303001","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","138.10754","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","138.853702","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","139.988411","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","141.727123","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","143.210461","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","143.86115","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","146.93964","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","147.648453","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","148.812108","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","150.035753","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","151.870639","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","153.735753","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","155.395215","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","157.739798","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","159.795976","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","161.874563","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","164.05481","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","164.772377","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","165.171894","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","166.399158","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","167.816202","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","168.473544","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","168.643365","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","169.180724","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","169.536123","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","169.849621","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","171.476636","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","172.832053","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","173.733564","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","172.825867","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","173.90712","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","176.503225","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","101.978368","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","102.424905","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","102.575751","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","102.25091","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","101.794961","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","101.907234","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","102.172932","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","102.460899","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","103.086565","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","103.71223","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","104.523036","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","105.0047","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","106.789993","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","107.40709","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","108.066183","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","108.199038","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","108.069606","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","108.341304","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","108.750991","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","109.288376","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","109.630341","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","110.320294","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","111.45764","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","112.116722","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","112.712393","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","113.141783","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","113.507763","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","113.122936","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","112.939518","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","113.375765","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","113.983438","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","114.648452","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","115.133323","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","115.729998","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","116.71457","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","117.532575","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","117.632972","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","117.599887","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","118.052813","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","118.115561","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","117.775581","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","117.850878","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","118.293537","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","118.274142","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","118.584459","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","119.224488","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","120.186242","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","120.857075","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","121.442342","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","121.946607","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","121.888422","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","120.652859","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","121.117193","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","121.78004","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","122.579791","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","123.062379","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","123.344174","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","124.09715","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","124.190701","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","124.664163","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","125.735441","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","126.530628","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","127.576807","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","127.994366","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","128.255626","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","128.939008","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","129.696547","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","129.944116","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","130.745007","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","131.840244","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","133.349617","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","133.833346","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","134.625111","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","135.742024","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","137.085971","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","137.827537","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","138.070543","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","139.236513","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","140.267861","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","141.243306","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","142.119496","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","142.92381","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","143.746378","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","144.295137","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","145.274005","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","146.084024","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","146.475343","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","146.44568","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","146.127377","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","146.27569","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","146.980749","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","147.79419","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","148.450191","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","149.008077","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","149.961846","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","151.020575","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","484","Mexico","2016","2016","23014","Food price inflation","7001","January","6121","Value","%","3.778858","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2016","2016","23014","Food price inflation","7002","February","6121","Value","%","5.345659","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2016","2016","23014","Food price inflation","7003","March","6121","Value","%","4.786245","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2016","2016","23014","Food price inflation","7004","April","6121","Value","%","4.083291","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2016","2016","23014","Food price inflation","7005","May","6121","Value","%","4.615305","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2016","2016","23014","Food price inflation","7006","June","6121","Value","%","4.151367","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2016","2016","23014","Food price inflation","7007","July","6121","Value","%","3.657559","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2016","2016","23014","Food price inflation","7008","August","6121","Value","%","3.731632","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2016","2016","23014","Food price inflation","7009","September","6121","Value","%","4.939925","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2016","2016","23014","Food price inflation","7010","October","6121","Value","%","4.935867","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2016","2016","23014","Food price inflation","7011","November","6121","Value","%","5.070918","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2016","2016","23014","Food price inflation","7012","December","6121","Value","%","4.526019","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2017","2017","23014","Food price inflation","7001","January","6121","Value","%","3.241301","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2017","2017","23014","Food price inflation","7002","February","6121","Value","%","2.395236","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2017","2017","23014","Food price inflation","7003","March","6121","Value","%","4.230478","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2017","2017","23014","Food price inflation","7004","April","6121","Value","%","5.999973","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2017","2017","23014","Food price inflation","7005","May","6121","Value","%","7.006456","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2017","2017","23014","Food price inflation","7006","June","6121","Value","%","7.955959","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2017","2017","23014","Food price inflation","7007","July","6121","Value","%","9.745185","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2017","2017","23014","Food price inflation","7008","August","6121","Value","%","10.572801","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2017","2017","23014","Food price inflation","7009","September","6121","Value","%","8.710216","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2017","2017","23014","Food price inflation","7010","October","6121","Value","%","7.562757","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2017","2017","23014","Food price inflation","7011","November","6121","Value","%","7.885357","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2017","2017","23014","Food price inflation","7012","December","6121","Value","%","8.293802","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2018","2018","23014","Food price inflation","7001","January","6121","Value","%","8.594115","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2018","2018","23014","Food price inflation","7002","February","6121","Value","%","7.73374","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2018","2018","23014","Food price inflation","7003","March","6121","Value","%","6.460352","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2018","2018","23014","Food price inflation","7004","April","6121","Value","%","5.028786","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2018","2018","23014","Food price inflation","7005","May","6121","Value","%","3.747905","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2018","2018","23014","Food price inflation","7006","June","6121","Value","%","3.242554","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2018","2018","23014","Food price inflation","7007","July","6121","Value","%","3.056183","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2018","2018","23014","Food price inflation","7008","August","6121","Value","%","2.987403","E","Estimated value",""
